match_id,over_no,runs_this_over,wickets_this_over,cumulative_runs,cumulative_wickets,run_rate,balls_remaining,final_score
287870,9,1,1,80,3,8.88888888888889,66,164
287870,10,5,0,85,3,8.5,60,164
287870,11,7,0,92,3,8.363636363636363,54,164
287870,12,7,1,99,4,8.25,48,164
287870,13,2,0,101,4,7.769230769230769,42,164
287870,14,11,0,112,4,8.0,36,164
287870,15,11,0,123,4,8.2,30,164
287870,16,15,0,138,4,8.625,24,164
287870,17,12,0,150,4,8.823529411764707,18,164
287870,18,6,1,156,5,8.666666666666666,12,164
287870,19,4,1,160,6,8.421052631578947,6,164
287870,20,4,1,164,7,8.2,0,164
287871,1,8,1,8,1,8.0,114,147
287871,2,4,0,12,1,6.0,108,147
287871,3,7,0,19,1,6.333333333333333,102,147
287871,4,7,0,26,1,6.5,96,147
287871,5,11,0,37,1,7.4,90,147
287871,6,2,1,39,2,6.5,84,147
287871,7,7,0,46,2,6.571428571428571,78,147
287871,8,3,0,49,2,6.125,72,147
287871,9,8,0,57,2,6.333333333333333,66,147
287871,10,4,1,61,3,6.1,60,147
287871,11,10,0,71,3,6.454545454545454,54,147
287871,12,6,0,77,3,6.416666666666667,48,147
287871,13,7,1,84,4,6.461538461538462,42,147
287871,14,6,0,90,4,6.428571428571429,36,147
287871,15,7,1,97,5,6.466666666666667,30,147
287871,16,6,0,103,5,6.4375,24,147
287871,17,6,0,109,5,6.411764705882353,18,147
287871,18,13,0,122,5,6.777777777777778,12,147
287871,19,17,0,139,5,7.315789473684211,6,147
287871,20,8,0,147,5,7.35,0,147
287872,1,2,0,2,0,2.0,114,153
287872,2,5,0,7,0,3.5,108,153
287872,3,12,0,19,0,6.333333333333333,102,153
287872,4,6,0,25,0,6.25,96,153
287872,5,17,0,42,0,8.4,90,153
287872,6,8,0,50,0,8.333333333333334,84,153
287872,7,9,0,59,0,8.428571428571429,78,153
287872,8,8,0,67,0,8.375,72,153
287872,9,3,2,70,2,7.777777777777778,66,153
287872,10,6,1,76,3,7.6,60,153
287872,11,4,0,80,3,7.2727272727272725,54,153
287872,12,10,0,90,3,7.5,48,153
287872,13,2,1,92,4,7.076923076923077,42,153
287872,14,5,0,97,4,6.928571428571429,36,153
287872,15,24,0,121,4,8.066666666666666,30,153
287872,16,10,0,131,4,8.1875,24,153
287872,17,1,2,132,6,7.764705882352941,18,153
287872,18,6,1,138,7,7.666666666666667,12,153
287872,19,4,1,142,8,7.473684210526316,6,153
287872,20,11,0,153,8,7.65,0,153
287873,1,9,0,9,0,9.0,114,218
287873,2,4,0,13,0,6.5,108,218
287873,3,4,0,17,0,5.666666666666667,102,218
287873,4,6,0,23,0,5.75,96,218
287873,5,12,0,35,0,7.0,90,218
287873,6,6,0,41,0,6.833333333333333,84,218
287873,7,15,0,56,0,8.0,78,218
287873,8,14,0,70,0,8.75,72,218
287873,9,7,0,77,0,8.555555555555555,66,218
287873,10,13,0,90,0,9.0,60,218
287873,11,8,0,98,0,8.909090909090908,54,218
287873,12,12,0,110,0,9.166666666666666,48,218
287873,13,8,0,118,0,9.076923076923077,42,218
287873,14,11,0,129,0,9.214285714285714,36,218
287873,15,9,1,138,1,9.2,30,218
287873,16,10,1,148,2,9.25,24,218
287873,17,11,1,159,3,9.352941176470589,18,218
287873,18,12,0,171,3,9.5,12,218
287873,19,36,0,207,3,10.894736842105264,6,218
287873,20,11,1,218,4,10.9,0,218
287874,1,7,1,7,1,7.0,114,101
287874,2,2,1,9,2,4.5,108,101
287874,3,2,1,11,3,3.6666666666666665,102,101
287874,4,4,0,15,3,3.75,96,101
287874,5,6,0,21,3,4.2,90,101
287874,6,5,1,26,4,4.333333333333333,84,101
287874,7,2,0,28,4,4.0,78,101
287874,8,6,1,34,5,4.25,72,101
287874,9,5,0,39,5,4.333333333333333,66,101
287874,10,4,2,43,7,4.3,60,101
287874,11,12,0,55,7,5.0,54,101
287874,12,5,0,60,7,5.0,48,101
287874,13,5,0,65,7,5.0,42,101
287874,14,7,0,72,7,5.142857142857143,36,101
287874,15,5,0,77,7,5.133333333333334,30,101
287874,16,5,0,82,7,5.125,24,101
287874,17,4,1,86,8,5.0588235294117645,18,101
287874,18,6,0,92,8,5.111111111111111,12,101
287874,19,8,1,100,9,5.2631578947368425,6,101
287874,20,1,1,101,10,5.05,0,101
287875,1,10,0,10,0,10.0,114,140
287875,2,4,0,14,0,7.0,108,140
287875,3,3,1,17,1,5.666666666666667,102,140
287875,4,10,0,27,1,6.75,96,140
287875,5,11,0,38,1,7.6,90,140
287875,6,13,0,51,1,8.5,84,140
287875,7,5,0,56,1,8.0,78,140
287875,8,6,0,62,1,7.75,72,140
287875,9,12,0,74,1,8.222222222222221,66,140
287875,10,6,1,80,2,8.0,60,140
287875,11,5,1,85,3,7.7272727272727275,54,140
287875,12,17,1,102,4,8.5,48,140
287875,13,3,0,105,4,8.076923076923077,42,140
287875,14,7,0,112,4,8.0,36,140
287875,15,9,2,121,6,8.066666666666666,30,140
287875,16,3,1,124,7,7.75,24,140
287875,17,6,0,130,7,7.647058823529412,18,140
287875,18,7,0,137,7,7.611111111111111,12,140
287875,19,2,2,139,9,7.315789473684211,6,140
287875,20,1,1,140,10,7.0,0,140
287876,1,3,0,3,0,3.0,114,153
287876,2,9,0,12,0,6.0,108,153
287876,3,7,0,19,0,6.333333333333333,102,153
287876,4,10,0,29,0,7.25,96,153
287876,5,4,2,33,2,6.6,90,153
287876,6,1,1,34,3,5.666666666666667,84,153
287876,7,3,0,37,3,5.285714285714286,78,153
287876,8,9,0,46,3,5.75,72,153
287876,9,2,0,48,3,5.333333333333333,66,153
287876,10,9,0,57,3,5.7,60,153
287876,11,5,1,62,4,5.636363636363637,54,153
287876,12,10,0,72,4,6.0,48,153
287876,13,7,0,79,4,6.076923076923077,42,153
287876,14,11,0,90,4,6.428571428571429,36,153
287876,15,7,0,97,4,6.466666666666667,30,153
287876,16,4,0,101,4,6.3125,24,153
287876,17,18,0,119,4,7.0,18,153
287876,18,12,0,131,4,7.277777777777778,12,153
287876,19,8,0,139,4,7.315789473684211,6,153
287876,20,14,1,153,5,7.65,0,153
287877,1,2,0,2,0,2.0,114,143
287877,2,2,0,4,0,2.0,108,143
287877,3,11,0,15,0,5.0,102,143
287877,4,14,0,29,0,7.25,96,143
287877,5,4,0,33,0,6.6,90,143
287877,6,8,0,41,0,6.833333333333333,84,143
287877,7,5,0,46,0,6.571428571428571,78,143
287877,8,5,1,51,1,6.375,72,143
287877,9,10,0,61,1,6.777777777777778,66,143
287877,10,11,0,72,1,7.2,60,143
287877,11,3,1,75,2,6.818181818181818,54,143
287877,12,3,0,78,2,6.5,48,143
287877,13,7,0,85,2,6.538461538461538,42,143
287877,14,6,2,91,4,6.5,36,143
287877,15,13,1,104,5,6.933333333333334,30,143
287877,16,2,1,106,6,6.625,24,143
287877,17,10,1,116,7,6.823529411764706,18,143
287877,18,4,0,120,7,6.666666666666667,12,143
287877,19,6,1,126,8,6.631578947368421,6,143
287877,20,17,0,143,8,7.15,0,143
287878,1,5,0,5,0,5.0,114,188
287878,2,4,0,9,0,4.5,108,188
287878,3,1,0,10,0,3.3333333333333335,102,188
287878,4,9,0,19,0,4.75,96,188
287878,5,7,0,26,0,5.2,90,188
287878,6,10,1,36,1,6.0,84,188
287878,7,3,0,39,1,5.571428571428571,78,188
287878,8,2,1,41,2,5.125,72,188
287878,9,7,0,48,2,5.333333333333333,66,188
287878,10,12,0,60,2,6.0,60,188
287878,11,19,0,79,2,7.181818181818182,54,188
287878,12,9,0,88,2,7.333333333333333,48,188
287878,13,4,0,92,2,7.076923076923077,42,188
287878,14,21,0,113,2,8.071428571428571,36,188
287878,15,14,1,127,3,8.466666666666667,30,188
287878,16,14,0,141,3,8.8125,24,188
287878,17,7,0,148,3,8.705882352941176,18,188
287878,18,13,1,161,4,8.944444444444445,12,188
287878,19,18,0,179,4,9.421052631578947,6,188
287878,20,9,1,188,5,9.4,0,188
287879,1,13,0,13,0,13.0,114,157
287879,2,7,0,20,0,10.0,108,157
287879,3,6,1,26,1,8.666666666666666,102,157
287879,4,7,0,33,1,8.25,96,157
287879,5,6,0,39,1,7.8,90,157
287879,6,1,1,40,2,6.666666666666667,84,157
287879,7,5,0,45,2,6.428571428571429,78,157
287879,8,5,0,50,2,6.25,72,157
287879,9,8,0,58,2,6.444444444444445,66,157
287879,10,11,0,69,2,6.9,60,157
287879,11,13,0,82,2,7.454545454545454,54,157
287879,12,7,0,89,2,7.416666666666667,48,157
287879,13,9,0,98,2,7.538461538461538,42,157
287879,14,7,1,105,3,7.5,36,157
287879,15,5,0,110,3,7.333333333333333,30,157
287879,16,4,1,114,4,7.125,24,157
287879,17,6,0,120,4,7.0588235294117645,18,157
287879,18,10,1,130,5,7.222222222222222,12,157
287879,19,13,0,143,5,7.526315789473684,6,157
287879,20,14,0,157,5,7.85,0,157
291343,1,5,0,5,0,5.0,114,186
291343,2,0,1,5,1,2.5,108,186
291343,3,5,0,10,1,3.3333333333333335,102,186
291343,4,15,0,25,1,6.25,96,186
291343,5,16,0,41,1,8.2,90,186
291343,6,7,0,48,1,8.0,84,186
291343,7,7,1,55,2,7.857142857142857,78,186
291343,8,5,0,60,2,7.5,72,186
291343,9,8,0,68,2,7.555555555555555,66,186
291343,10,5,1,73,3,7.3,60,186
291343,11,10,0,83,3,7.545454545454546,54,186
291343,12,7,0,90,3,7.5,48,186
291343,13,15,0,105,3,8.076923076923077,42,186
291343,14,14,0,119,3,8.5,36,186
291343,15,12,0,131,3,8.733333333333333,30,186
291343,16,9,0,140,3,8.75,24,186
291343,17,13,1,153,4,9.0,18,186
291343,18,16,0,169,4,9.38888888888889,12,186
291343,19,9,0,178,4,9.368421052631579,6,186
291343,20,8,2,186,6,9.3,0,186
291356,1,5,1,5,1,5.0,114,74
291356,2,9,1,14,2,7.0,108,74
291356,3,6,1,20,3,6.666666666666667,102,74
291356,4,0,1,20,4,5.0,96,74
291356,5,2,0,22,4,4.4,90,74
291356,6,8,0,30,4,5.0,84,74
291356,7,4,1,34,5,4.857142857142857,78,74
291356,8,4,0,38,5,4.75,72,74
291356,9,1,0,39,5,4.333333333333333,66,74
291356,10,4,0,43,5,4.3,60,74
291356,11,5,0,48,5,4.363636363636363,54,74
291356,12,1,1,49,6,4.083333333333333,48,74
291356,13,4,0,53,6,4.076923076923077,42,74
291356,14,7,0,60,6,4.285714285714286,36,74
291356,15,2,1,62,7,4.133333333333334,30,74
291356,16,1,2,63,9,3.9375,24,74
291356,17,9,0,72,9,4.235294117647059,18,74
291356,18,2,1,74,10,4.111111111111111,12,74
296903,1,1,0,1,0,1.0,114,123
296903,2,5,1,6,1,3.0,108,123
296903,3,8,1,14,2,4.666666666666667,102,123
296903,4,0,0,14,2,3.5,96,123
296903,5,5,0,19,2,3.8,90,123
296903,6,14,0,33,2,5.5,84,123
296903,7,7,0,40,2,5.714285714285714,78,123
296903,8,8,1,48,3,6.0,72,123
296903,9,2,0,50,3,5.555555555555555,66,123
296903,10,9,0,59,3,5.9,60,123
296903,11,8,1,67,4,6.090909090909091,54,123
296903,12,2,1,69,5,5.75,48,123
296903,13,3,0,72,5,5.538461538461538,42,123
296903,14,6,0,78,5,5.571428571428571,36,123
296903,15,8,0,86,5,5.733333333333333,30,123
296903,16,9,0,95,5,5.9375,24,123
296903,17,3,1,98,6,5.764705882352941,18,123
296903,18,4,1,102,7,5.666666666666667,12,123
296903,19,15,0,117,7,6.157894736842105,6,123
296903,20,6,2,123,9,6.15,0,123
297800,1,12,1,12,1,12.0,114,166
297800,2,1,0,13,1,6.5,108,166
297800,3,12,0,25,1,8.333333333333334,102,166
297800,4,10,0,35,1,8.75,96,166
297800,5,7,0,42,1,8.4,90,166
297800,6,16,0,58,1,9.666666666666666,84,166
297800,7,2,1,60,2,8.571428571428571,78,166
297800,8,9,0,69,2,8.625,72,166
297800,9,5,0,74,2,8.222222222222221,66,166
297800,10,7,0,81,2,8.1,60,166
297800,11,6,0,87,2,7.909090909090909,54,166
297800,12,9,0,96,2,8.0,48,166
297800,13,14,0,110,2,8.461538461538462,42,166
297800,14,3,1,113,3,8.071428571428571,36,166
297800,15,3,1,116,4,7.733333333333333,30,166
297800,16,4,0,120,4,7.5,24,166
297800,17,7,0,127,4,7.470588235294118,18,166
297800,18,22,0,149,4,8.277777777777779,12,166
297800,19,9,1,158,5,8.31578947368421,6,166
297800,20,8,0,166,5,8.3,0,166
298795,1,4,0,4,0,4.0,114,129
298795,2,3,0,7,0,3.5,108,129
298795,3,15,1,22,1,7.333333333333333,102,129
298795,4,6,0,28,1,7.0,96,129
298795,5,6,1,34,2,6.8,90,129
298795,6,5,0,39,2,6.5,84,129
298795,7,9,1,48,3,6.857142857142857,78,129
298795,8,6,0,54,3,6.75,72,129
298795,9,9,0,63,3,7.0,66,129
298795,10,3,1,66,4,6.6,60,129
298795,11,5,0,71,4,6.454545454545454,54,129
298795,12,4,0,75,4,6.25,48,129
298795,13,6,1,81,5,6.230769230769231,42,129
298795,14,2,0,83,5,5.928571428571429,36,129
298795,15,3,1,86,6,5.733333333333333,30,129
298795,16,11,0,97,6,6.0625,24,129
298795,17,2,1,99,7,5.823529411764706,18,129
298795,18,14,0,113,7,6.277777777777778,12,129
298795,19,6,0,119,7,6.2631578947368425,6,129
298795,20,10,0,129,7,6.45,0,129
298804,1,3,0,3,0,3.0,114,131
298804,2,7,0,10,0,5.0,108,131
298804,3,10,0,20,0,6.666666666666667,102,131
298804,4,4,1,24,1,6.0,96,131
298804,5,5,0,29,1,5.8,90,131
298804,6,2,1,31,2,5.166666666666667,84,131
298804,7,2,0,33,2,4.714285714285714,78,131
298804,8,8,1,41,3,5.125,72,131
298804,9,5,0,46,3,5.111111111111111,66,131
298804,10,2,0,48,3,4.8,60,131
298804,11,2,0,50,3,4.545454545454546,54,131
298804,12,8,0,58,3,4.833333333333333,48,131
298804,13,4,1,62,4,4.769230769230769,42,131
298804,14,17,1,79,5,5.642857142857143,36,131
298804,15,2,1,81,6,5.4,30,131
298804,16,10,0,91,6,5.6875,24,131
298804,17,6,0,97,6,5.705882352941177,18,131
298804,18,11,1,108,7,6.0,12,131
298804,19,9,0,117,7,6.157894736842105,6,131
298804,20,14,0,131,7,6.55,0,131
300435,1,10,0,10,0,10.0,114,184
300435,2,6,1,16,1,8.0,108,184
300435,3,15,0,31,1,10.333333333333334,102,184
300435,4,7,1,38,2,9.5,96,184
300435,5,7,0,45,2,9.0,90,184
300435,6,14,0,59,2,9.833333333333334,84,184
300435,7,8,1,67,3,9.571428571428571,78,184
300435,8,8,0,75,3,9.375,72,184
300435,9,6,0,81,3,9.0,66,184
300435,10,5,1,86,4,8.6,60,184
300435,11,7,0,93,4,8.454545454545455,54,184
300435,12,11,0,104,4,8.666666666666666,48,184
300435,13,13,0,117,4,9.0,42,184
300435,14,2,1,119,5,8.5,36,184
300435,15,3,0,122,5,8.133333333333333,30,184
300435,16,26,0,148,5,9.25,24,184
300435,17,11,1,159,6,9.352941176470589,18,184
300435,18,7,1,166,7,9.222222222222221,12,184
300435,19,7,1,173,8,9.105263157894736,6,184
300435,20,11,0,184,8,9.2,0,184
300436,1,2,0,2,0,2.0,114,193
300436,2,11,0,13,0,6.5,108,193
300436,3,11,0,24,0,8.0,102,193
300436,4,11,0,35,0,8.75,96,193
300436,5,22,0,57,0,11.4,90,193
300436,6,10,1,67,1,11.166666666666666,84,193
300436,7,4,1,71,2,10.142857142857142,78,193
300436,8,5,1,76,3,9.5,72,193
300436,9,1,1,77,4,8.555555555555555,66,193
300436,10,7,0,84,4,8.4,60,193
300436,11,5,0,89,4,8.090909090909092,54,193
300436,12,13,0,102,4,8.5,48,193
300436,13,12,0,114,4,8.76923076923077,42,193
300436,14,6,0,120,4,8.571428571428571,36,193
300436,15,6,0,126,4,8.4,30,193
300436,16,13,0,139,4,8.6875,24,193
300436,17,16,0,155,4,9.117647058823529,18,193
300436,18,14,0,169,4,9.38888888888889,12,193
300436,19,15,2,184,6,9.68421052631579,6,193
300436,20,9,2,193,8,9.65,0,193
306987,1,13,0,13,0,13.0,114,138
306987,2,3,0,16,0,8.0,108,138
306987,3,3,1,19,1,6.333333333333333,102,138
306987,4,6,0,25,1,6.25,96,138
306987,5,4,1,29,2,5.8,90,138
306987,6,6,0,35,2,5.833333333333333,84,138
306987,7,9,0,44,2,6.285714285714286,78,138
306987,8,5,0,49,2,6.125,72,138
306987,9,2,0,51,2,5.666666666666667,66,138
306987,10,7,0,58,2,5.8,60,138
306987,11,7,0,65,2,5.909090909090909,54,138
306987,12,7,1,72,3,6.0,48,138
306987,13,9,0,81,3,6.230769230769231,42,138
306987,14,4,0,85,3,6.071428571428571,36,138
306987,15,13,0,98,3,6.533333333333333,30,138
306987,16,14,0,112,3,7.0,24,138
306987,17,5,2,117,5,6.882352941176471,18,138
306987,18,4,2,121,7,6.722222222222222,12,138
306987,19,9,0,130,7,6.842105263157895,6,138
306987,20,8,0,138,7,6.9,0,138
306989,1,9,0,9,0,9.0,114,191
306989,2,1,0,10,0,5.0,108,191
306989,3,17,0,27,0,9.0,102,191
306989,4,10,0,37,0,9.25,96,191
306989,5,21,0,58,0,11.6,90,191
306989,6,9,0,67,0,11.166666666666666,84,191
306989,7,6,0,73,0,10.428571428571429,78,191
306989,8,3,1,76,1,9.5,72,191
306989,9,4,0,80,1,8.88888888888889,66,191
306989,10,12,0,92,1,9.2,60,191
306989,11,8,0,100,1,9.090909090909092,54,191
306989,12,11,1,111,2,9.25,48,191
306989,13,10,1,121,3,9.307692307692308,42,191
306989,14,14,0,135,3,9.642857142857142,36,191
306989,15,11,0,146,3,9.733333333333333,30,191
306989,16,3,1,149,4,9.3125,24,191
306989,17,15,1,164,5,9.647058823529411,18,191
306989,18,3,0,167,5,9.277777777777779,12,191
306989,19,19,0,186,5,9.789473684210526,6,191
306989,20,5,2,191,7,9.55,0,191
306991,1,5,1,5,1,5.0,114,92
306991,2,0,0,5,1,2.5,108,92
306991,3,5,1,10,2,3.3333333333333335,102,92
306991,4,1,0,11,2,2.75,96,92
306991,5,13,0,24,2,4.8,90,92
306991,6,7,0,31,2,5.166666666666667,84,92
306991,7,4,1,35,3,5.0,78,92
306991,8,4,1,39,4,4.875,72,92
306991,9,4,0,43,4,4.777777777777778,66,92
306991,10,1,1,44,5,4.4,60,92
306991,11,1,0,45,5,4.090909090909091,54,92
306991,12,2,0,47,5,3.9166666666666665,48,92
306991,13,6,0,53,5,4.076923076923077,42,92
306991,14,2,1,55,6,3.9285714285714284,36,92
306991,15,3,1,58,7,3.8666666666666667,30,92
306991,16,1,0,59,7,3.6875,24,92
306991,17,10,1,69,8,4.0588235294117645,18,92
306991,18,8,1,77,9,4.277777777777778,12,92
306991,19,6,0,83,9,4.368421052631579,6,92
306991,20,9,1,92,10,4.6,0,92
319112,1,5,0,5,0,5.0,114,58
319112,2,0,3,5,3,2.5,108,58
319112,3,3,1,8,4,2.6666666666666665,102,58
319112,4,2,1,10,5,2.5,96,58
319112,5,2,0,12,5,2.4,90,58
319112,6,4,1,16,6,2.6666666666666665,84,58
319112,7,2,0,18,6,2.5714285714285716,78,58
319112,8,5,1,23,7,2.875,72,58
319112,9,2,0,25,7,2.7777777777777777,66,58
319112,10,3,0,28,7,2.8,60,58
319112,11,9,1,37,8,3.3636363636363638,54,58
319112,12,6,0,43,8,3.5833333333333335,48,58
319112,13,15,0,58,8,4.461538461538462,42,58
319142,1,9,0,9,0,9.0,114,97
319142,2,3,0,12,0,6.0,108,97
319142,3,14,0,26,0,8.666666666666666,102,97
319142,4,16,0,42,0,10.5,96,97
319142,5,5,0,47,0,9.4,90,97
319142,6,10,1,57,1,9.5,84,97
319142,7,8,0,65,1,9.285714285714286,78,97
319142,8,7,1,72,2,9.0,72,97
319142,9,6,1,78,3,8.666666666666666,66,97
319142,10,13,0,91,3,9.1,60,97
319142,11,6,0,97,3,8.818181818181818,54,97
343764,1,6,2,6,2,6.0,114,203
343764,2,8,0,14,2,7.0,108,203
343764,3,7,0,21,2,7.0,102,203
343764,4,12,0,33,2,8.25,96,203
343764,5,15,0,48,2,9.6,90,203
343764,6,12,0,60,2,10.0,84,203
343764,7,9,0,69,2,9.857142857142858,78,203
343764,8,6,0,75,2,9.375,72,203
343764,9,9,0,84,2,9.333333333333334,66,203
343764,10,6,1,90,3,9.0,60,203
343764,11,13,0,103,3,9.363636363636363,54,203
343764,12,10,0,113,3,9.416666666666666,48,203
343764,13,10,0,123,3,9.461538461538462,42,203
343764,14,12,0,135,3,9.642857142857142,36,203
343764,15,13,1,148,4,9.866666666666667,30,203
343764,16,5,0,153,4,9.5625,24,203
343764,17,15,0,168,4,9.882352941176471,18,203
343764,18,4,1,172,5,9.555555555555555,12,203
343764,19,11,0,183,5,9.631578947368421,6,203
343764,20,20,0,203,5,10.15,0,203
350050,1,6,0,6,0,6.0,114,145
350050,2,6,0,12,0,6.0,108,145
350050,3,11,0,23,0,7.666666666666667,102,145
350050,4,7,0,30,0,7.5,96,145
350050,5,5,0,35,0,7.0,90,145
350050,6,8,1,43,1,7.166666666666667,84,145
350050,7,5,0,48,1,6.857142857142857,78,145
350050,8,6,0,54,1,6.75,72,145
350050,9,1,2,55,3,6.111111111111111,66,145
350050,10,5,0,60,3,6.0,60,145
350050,11,8,0,68,3,6.181818181818182,54,145
350050,12,5,0,73,3,6.083333333333333,48,145
350050,13,6,0,79,3,6.076923076923077,42,145
350050,14,6,0,85,3,6.071428571428571,36,145
350050,15,8,0,93,3,6.2,30,145
350050,16,12,0,105,3,6.5625,24,145
350050,17,12,0,117,3,6.882352941176471,18,145
350050,18,14,0,131,3,7.277777777777778,12,145
350050,19,6,1,137,4,7.2105263157894735,6,145
350050,20,8,0,145,4,7.25,0,145
350347,1,3,0,3,0,3.0,114,118
350347,2,4,0,7,0,3.5,108,118
350347,3,16,0,23,0,7.666666666666667,102,118
350347,4,20,0,43,0,10.75,96,118
350347,5,14,1,57,1,11.4,90,118
350347,6,5,1,62,2,10.333333333333334,84,118
350347,7,4,0,66,2,9.428571428571429,78,118
350347,8,6,1,72,3,9.0,72,118
350347,9,10,0,82,3,9.11111111111111,66,118
350347,10,7,0,89,3,8.9,60,118
350347,11,6,1,95,4,8.636363636363637,54,118
350347,12,13,0,108,4,9.0,48,118
350347,13,5,1,113,5,8.692307692307692,42,118
350347,14,5,2,118,7,8.428571428571429,36,118
350475,1,2,0,2,0,2.0,114,166
350475,2,3,1,5,1,2.5,108,166
350475,3,11,0,16,1,5.333333333333333,102,166
350475,4,1,1,17,2,4.25,96,166
350475,5,7,0,24,2,4.8,90,166
350475,6,16,0,40,2,6.666666666666667,84,166
350475,7,7,0,47,2,6.714285714285714,78,166
350475,8,12,0,59,2,7.375,72,166
350475,9,11,0,70,2,7.777777777777778,66,166
350475,10,1,3,71,5,7.1,60,166
350475,11,3,0,74,5,6.7272727272727275,54,166
350475,12,4,0,78,5,6.5,48,166
350475,13,9,0,87,5,6.6923076923076925,42,166
350475,14,4,0,91,5,6.5,36,166
350475,15,12,0,103,5,6.866666666666666,30,166
350475,16,13,1,116,6,7.25,24,166
350475,17,11,0,127,6,7.470588235294118,18,166
350475,18,15,0,142,6,7.888888888888889,12,166
350475,19,7,1,149,7,7.842105263157895,6,166
350475,20,17,0,166,7,8.3,0,166
350476,1,3,0,3,0,3.0,114,156
350476,2,11,0,14,0,7.0,108,156
350476,3,8,1,22,1,7.333333333333333,102,156
350476,4,2,1,24,2,6.0,96,156
350476,5,3,0,27,2,5.4,90,156
350476,6,9,0,36,2,6.0,84,156
350476,7,8,0,44,2,6.285714285714286,78,156
350476,8,10,0,54,2,6.75,72,156
350476,9,10,0,64,2,7.111111111111111,66,156
350476,10,6,0,70,2,7.0,60,156
350476,11,6,1,76,3,6.909090909090909,54,156
350476,12,5,0,81,3,6.75,48,156
350476,13,2,0,83,3,6.384615384615385,42,156
350476,14,9,0,92,3,6.571428571428571,36,156
350476,15,4,1,96,4,6.4,30,156
350476,16,23,0,119,4,7.4375,24,156
350476,17,12,0,131,4,7.705882352941177,18,156
350476,18,3,1,134,5,7.444444444444445,12,156
350476,19,10,0,144,5,7.578947368421052,6,156
350476,20,12,0,156,5,7.8,0,156
351694,1,8,0,8,0,8.0,114,182
351694,2,11,0,19,0,9.5,108,182
351694,3,18,0,37,0,12.333333333333334,102,182
351694,4,5,1,42,1,10.5,96,182
351694,5,12,0,54,1,10.8,90,182
351694,6,15,0,69,1,11.5,84,182
351694,7,5,0,74,1,10.571428571428571,78,182
351694,8,12,0,86,1,10.75,72,182
351694,9,7,0,93,1,10.333333333333334,66,182
351694,10,8,1,101,2,10.1,60,182
351694,11,13,0,114,2,10.363636363636363,54,182
351694,12,5,0,119,2,9.916666666666666,48,182
351694,13,14,0,133,2,10.23076923076923,42,182
351694,14,7,2,140,4,10.0,36,182
351694,15,5,0,145,4,9.666666666666666,30,182
351694,16,9,2,154,6,9.625,24,182
351694,17,7,0,161,6,9.470588235294118,18,182
351694,18,9,1,170,7,9.444444444444445,12,182
351694,19,8,0,178,7,9.368421052631579,6,182
351694,20,4,2,182,9,9.1,0,182
351695,1,4,0,4,0,4.0,114,157
351695,2,3,0,7,0,3.5,108,157
351695,3,14,0,21,0,7.0,102,157
351695,4,4,0,25,0,6.25,96,157
351695,5,9,0,34,0,6.8,90,157
351695,6,2,1,36,1,6.0,84,157
351695,7,4,1,40,2,5.714285714285714,78,157
351695,8,7,1,47,3,5.875,72,157
351695,9,6,0,53,3,5.888888888888889,66,157
351695,10,6,0,59,3,5.9,60,157
351695,11,6,0,65,3,5.909090909090909,54,157
351695,12,5,0,70,3,5.833333333333333,48,157
351695,13,13,0,83,3,6.384615384615385,42,157
351695,14,10,1,93,4,6.642857142857143,36,157
351695,15,10,0,103,4,6.866666666666666,30,157
351695,16,11,0,114,4,7.125,24,157
351695,17,14,0,128,4,7.529411764705882,18,157
351695,18,8,1,136,5,7.555555555555555,12,157
351695,19,6,0,142,5,7.473684210526316,6,157
351695,20,15,0,157,5,7.85,0,157
351696,1,6,0,6,0,6.0,114,150
351696,2,8,0,14,0,7.0,108,150
351696,3,15,0,29,0,9.666666666666666,102,150
351696,4,5,1,34,1,8.5,96,150
351696,5,7,1,41,2,8.2,90,150
351696,6,6,0,47,2,7.833333333333333,84,150
351696,7,5,1,52,3,7.428571428571429,78,150
351696,8,6,0,58,3,7.25,72,150
351696,9,4,0,62,3,6.888888888888889,66,150
351696,10,5,0,67,3,6.7,60,150
351696,11,9,0,76,3,6.909090909090909,54,150
351696,12,6,0,82,3,6.833333333333333,48,150
351696,13,7,0,89,3,6.846153846153846,42,150
351696,14,5,0,94,3,6.714285714285714,36,150
351696,15,11,1,105,4,7.0,30,150
351696,16,9,0,114,4,7.125,24,150
351696,17,12,0,126,4,7.411764705882353,18,150
351696,18,6,1,132,5,7.333333333333333,12,150
351696,19,5,1,137,6,7.2105263157894735,6,150
351696,20,13,1,150,7,7.5,0,150
352674,1,9,0,9,0,9.0,114,121
352674,2,9,0,18,0,9.0,108,121
352674,3,7,0,25,0,8.333333333333334,102,121
352674,4,3,1,28,1,7.0,96,121
352674,5,8,0,36,1,7.2,90,121
352674,6,11,0,47,1,7.833333333333333,84,121
